programLedgerId,sourceKind,candidateIdentity,sourceProgramCandidateIds,programEvidenceIds,programStatusCounts,publicAllocationStatus,publicProgramIds,publicLayoutIds,conquestStatus,priorityRank,priorityCode,equationReadiness,equationReady,backend,opcode,opcodeAllocation,dxbcSha256s,hlsliSha256s,functionNames,authoredOccurrenceCount,productOccurrenceCount,fourCharacterProductOccurrenceCount,valtanProductOccurrenceCount,domainOccurrenceCounts,carrierCounts,fineRendererKindCounts,renderProfileCounts,sourceProfileEnabledCounts,layoutStatusCounts,adapterStatusCounts,descriptorStatusCounts,blockerAxisCounts,blockerCounts,occurrenceProjectionSha256
material-program.f516318501132c52d66901c1d0a18550110eb9d2623a3bb0fa86429eb06f367a,BLOCKED_PROGRAM_EVIDENCE,"{""programEvidenceId"":""program-evidence.cc51123f5e4e5edb94138572b53a9ca7cd8285a9b78d880fd8528335d571ab6c"",""programStatus"":""DXBC_FAMILY_REPRESENTATIVE_ONLY"",""sourceKind"":""BLOCKED_PROGRAM_EVIDENCE""}",[],"[""program-evidence.cc51123f5e4e5edb94138572b53a9ca7cd8285a9b78d880fd8528335d571ab6c""]","{""DXBC_FAMILY_REPRESENTATIVE_ONLY"":3}",NOT_ELIGIBLE_EVIDENCE_OPEN,[],[],OCCURRENCE_STATIC_PERMUTATION_REQUIRED,3,P3_EXTRACT_OCCURRENCE_STATIC_PERMUTATION,REPRESENTATIVE_DXBC_NOT_OCCURRENCE_EQUATION,FALSE,,,NOT_ELIGIBLE_EVIDENCE_OPEN,"[""1d9149f2d15005a699124658630a1fd58d9eba197c2f935204bf2f1701cc9b4e""]",[],[],3,0,0,0,"{""Warlord"":3}","{""SPRITE"":3}","{""LEGACY_STANDALONE_SPRITE"":3}","{""alpha_two_sided_depth_read"":3}","{""DISABLED"":3}","{""NAMED_NATIVE_WIRE_ONLY_WITHIN_COUNT_CAPS"":3}","{""RENDER_PROFILE_STATIC_CANDIDATE"":3}","{""RESOURCE_ONLY_NO_MATERIAL_VALUES"":3}","{""CARRIER"":6,""LAYOUT"":12,""PRODUCT"":3,""PROGRAM"":3,""STATE"":9}","{""COMPILED_DRAW_DISPATCH_UNPROVEN"":3,""OCCURRENCE_STATIC_PERMUTATION_NOT_EXTRACTED"":3,""OUTPUT_TOPOLOGY_MRT_UNPROVEN"":3,""PRODUCT_CONSUMER_ABSENT"":3,""RUNTIME_PACKET_NOT_MATERIALIZED"":3,""SAMPLER_STATE_UNPROVEN"":3,""SCALAR_VECTOR_PACKING_UNRESOLVED"":3,""SCENE_INPUTS_UNPROVEN"":3,""STAGE_INPUT_SEMANTICS_UNPROVEN"":3,""TEXTURE_REGISTER_SAMPLER_TOPOLOGY_UNMATERIALIZED"":3,""VERTEX_FACTORY_UNPROVEN"":3}",d65f97ac858e8d2c54755c545a19d8c3182e7f1aab8edc179c25437e4f60bcb3
material-program.f5782bfaef3061106db5f7375c8c68b59cf21bcd93a893d3e4a0e16aca5cb00c,BLOCKED_PROGRAM_EVIDENCE,"{""programEvidenceId"":""program-evidence.3e164766b7c5c97833fa86e797dfa9281e1409bf3733e486bc3e85eb4b229a30"",""programStatus"":""DXBC_FAMILY_REPRESENTATIVE_ONLY"",""sourceKind"":""BLOCKED_PROGRAM_EVIDENCE""}",[],"[""program-evidence.3e164766b7c5c97833fa86e797dfa9281e1409bf3733e486bc3e85eb4b229a30""]","{""DXBC_FAMILY_REPRESENTATIVE_ONLY"":16}",NOT_ELIGIBLE_EVIDENCE_OPEN,[],[],OCCURRENCE_STATIC_PERMUTATION_REQUIRED,3,P3_EXTRACT_OCCURRENCE_STATIC_PERMUTATION,REPRESENTATIVE_DXBC_NOT_OCCURRENCE_EQUATION,FALSE,,,NOT_ELIGIBLE_EVIDENCE_OPEN,"[""4928b5b6fa290477797cf1dc9cd7c54257942a9c2a52bc969757187bfcce5fff""]",[],[],16,0,0,0,"{""LanceMaster"":16}","{""SPRITE"":16}","{""LEGACY_STANDALONE_SPRITE"":16}","{""additive_two_sided_depth_read"":16}","{""DISABLED"":16}","{""NAMED_NATIVE_WIRE_ONLY_WITHIN_COUNT_CAPS"":16}","{""RENDER_PROFILE_STATIC_CANDIDATE"":16}","{""RESOURCE_ONLY_NO_MATERIAL_VALUES"":16}","{""CARRIER"":32,""LAYOUT"":64,""PRODUCT"":16,""PROGRAM"":16,""STATE"":16}","{""COMPILED_DRAW_DISPATCH_UNPROVEN"":16,""OCCURRENCE_STATIC_PERMUTATION_NOT_EXTRACTED"":16,""PRODUCT_CONSUMER_ABSENT"":16,""RUNTIME_PACKET_NOT_MATERIALIZED"":16,""SAMPLER_STATE_UNPROVEN"":16,""SCALAR_VECTOR_PACKING_UNRESOLVED"":16,""STAGE_INPUT_SEMANTICS_UNPROVEN"":16,""TEXTURE_REGISTER_SAMPLER_TOPOLOGY_UNMATERIALIZED"":16,""VERTEX_FACTORY_UNPROVEN"":16}",344b4a893c9b504e19aadaa4a8742239abadc43b8a8f94a55980471eabe73b1c
material-program.f6105b3b57b11a1dfcb63556d5351abbd15196999f57cb20d07b8b9757e04fab,BLOCKED_PROGRAM_EVIDENCE,"{""programEvidenceId"":""program-evidence.6959fc50680daf6d0a4e688be02bfb23dd22846571f7c4c03f2c76aa95b07385"",""programStatus"":""DXBC_FAMILY_REPRESENTATIVE_ONLY"",""sourceKind"":""BLOCKED_PROGRAM_EVIDENCE""}",[],"[""program-evidence.6959fc50680daf6d0a4e688be02bfb23dd22846571f7c4c03f2c76aa95b07385""]","{""DXBC_FAMILY_REPRESENTATIVE_ONLY"":2}",NOT_ELIGIBLE_EVIDENCE_OPEN,[],[],OCCURRENCE_STATIC_PERMUTATION_REQUIRED,3,P3_EXTRACT_OCCURRENCE_STATIC_PERMUTATION,REPRESENTATIVE_DXBC_NOT_OCCURRENCE_EQUATION,FALSE,,,NOT_ELIGIBLE_EVIDENCE_OPEN,"[""b3dafb298b246f0391bbf8371a8c4261d38b5d81744d2285ecd4b4094a5f98b1""]",[],[],2,0,0,0,"{""Warlord"":2}","{""MESH"":2}","{""STANDALONE_MESH"":2}","{""additive_two_sided_depth_read"":2}","{""DISABLED"":2}","{""NAMED_NATIVE_WIRE_ONLY_REQUIRES_COUNT_EXTENSION"":2}","{""RENDER_PROFILE_STATIC_CANDIDATE"":2}","{""RESOURCE_ONLY_NO_MATERIAL_VALUES"":2}","{""CARRIER"":8,""LAYOUT"":10,""PRODUCT"":2,""PROGRAM"":2,""STATE"":2}","{""COMPILED_DRAW_DISPATCH_UNPROVEN"":2,""COOKED_CARRIER_MISMATCH"":2,""CURRENT_PACKET_CAPACITY_EXCEEDED"":2,""OCCURRENCE_STATIC_PERMUTATION_NOT_EXTRACTED"":2,""PRODUCT_CONSUMER_ABSENT"":2,""RUNTIME_PACKET_NOT_MATERIALIZED"":2,""SAMPLER_STATE_UNPROVEN"":2,""SCALAR_VECTOR_PACKING_UNRESOLVED"":2,""STAGE_INPUT_SEMANTICS_UNPROVEN"":2,""TEXTURE_REGISTER_SAMPLER_TOPOLOGY_UNMATERIALIZED"":2,""VERTEX_FACTORY_UNPROVEN"":2,""WPO_VERTEX_PROGRAM_UNPROVEN"":2}",67b94a9162c5bb346c16538d135211d9c5ad31511bcf380a0c212e581ea0f043
material-program.f65bb0624029e6ed50eab5029df638e2f80bc7b2710bf5445a18c58dfc20432d,BLOCKED_PROGRAM_EVIDENCE,"{""programEvidenceId"":""program-evidence.6bcc0f75c174d2c1865f39a599a7b2a50b829893963ec1e78a472a2034d61222"",""programStatus"":""DXBC_FAMILY_REPRESENTATIVE_ONLY"",""sourceKind"":""BLOCKED_PROGRAM_EVIDENCE""}",[],"[""program-evidence.6bcc0f75c174d2c1865f39a599a7b2a50b829893963ec1e78a472a2034d61222""]","{""DXBC_FAMILY_REPRESENTATIVE_ONLY"":6}",NOT_ELIGIBLE_EVIDENCE_OPEN,[],[],OCCURRENCE_STATIC_PERMUTATION_REQUIRED,3,P3_EXTRACT_OCCURRENCE_STATIC_PERMUTATION,REPRESENTATIVE_DXBC_NOT_OCCURRENCE_EQUATION,FALSE,,,NOT_ELIGIBLE_EVIDENCE_OPEN,"[""024e3e15b82350687c5037d2d34eed7b59cabc9656112e3bdea84996f5c650a8""]",[],[],6,0,0,0,"{""LanceMaster"":5,""Warlord"":1}","{""MESH"":6}","{""STANDALONE_MESH"":6}","{""alpha_two_sided_depth_read"":6}","{""DISABLED"":6}","{""NAMED_NATIVE_WIRE_ONLY_REQUIRES_COUNT_EXTENSION"":6}","{""RENDER_PROFILE_STATIC_CANDIDATE"":6}","{""RESOURCE_ONLY_NO_MATERIAL_VALUES"":6}","{""CARRIER"":18,""LAYOUT"":30,""PRODUCT"":6,""PROGRAM"":6,""STATE"":18}","{""COMPILED_DRAW_DISPATCH_UNPROVEN"":6,""CURRENT_PACKET_CAPACITY_EXCEEDED"":6,""OCCURRENCE_STATIC_PERMUTATION_NOT_EXTRACTED"":6,""OUTPUT_TOPOLOGY_MRT_UNPROVEN"":6,""PRODUCT_CONSUMER_ABSENT"":6,""RUNTIME_PACKET_NOT_MATERIALIZED"":6,""SAMPLER_STATE_UNPROVEN"":6,""SCALAR_VECTOR_PACKING_UNRESOLVED"":6,""SCENE_INPUTS_UNPROVEN"":6,""STAGE_INPUT_SEMANTICS_UNPROVEN"":6,""TEXTURE_REGISTER_SAMPLER_TOPOLOGY_UNMATERIALIZED"":6,""VERTEX_FACTORY_UNPROVEN"":6,""WPO_VERTEX_PROGRAM_UNPROVEN"":6}",86ba0fba55a162dce065370fdfbcbe3f76e24bdaeb3631f2c25d063f2a20a258
material-program.f6ce6e8391b5ddc6ffc18286476b1b8278f83bc3b30057a75cf9a22cee7b42a5,BLOCKED_PROGRAM_EVIDENCE,"{""programEvidenceId"":""program-evidence.0e0dd8c65ea8a46e55049820e9facee21e9707b1065527074e605d2775c6f803"",""programStatus"":""DXBC_FAMILY_REPRESENTATIVE_ONLY"",""sourceKind"":""BLOCKED_PROGRAM_EVIDENCE""}",[],"[""program-evidence.0e0dd8c65ea8a46e55049820e9facee21e9707b1065527074e605d2775c6f803""]","{""DXBC_FAMILY_REPRESENTATIVE_ONLY"":1}",NOT_ELIGIBLE_EVIDENCE_OPEN,[],[],OCCURRENCE_STATIC_PERMUTATION_REQUIRED,3,P3_EXTRACT_OCCURRENCE_STATIC_PERMUTATION,REPRESENTATIVE_DXBC_NOT_OCCURRENCE_EQUATION,FALSE,,,NOT_ELIGIBLE_EVIDENCE_OPEN,"[""4928b5b6fa290477797cf1dc9cd7c54257942a9c2a52bc969757187bfcce5fff""]",[],[],1,0,0,0,"{""DimensionMaster"":1}","{""SPRITE"":1}","{""SPRITE_PARTICLE"":1}","{""additive_two_sided_depth_read"":1}","{""DISABLED"":1}","{""NAMED_NATIVE_WIRE_ONLY_WITHIN_COUNT_CAPS"":1}","{""RENDER_PROFILE_STATIC_CANDIDATE"":1}","{""RESOURCE_ONLY_NO_MATERIAL_VALUES"":1}","{""CARRIER"":2,""LAYOUT"":4,""PRODUCT"":1,""PROGRAM"":1,""STATE"":1}","{""COMPILED_DRAW_DISPATCH_UNPROVEN"":1,""OCCURRENCE_STATIC_PERMUTATION_NOT_EXTRACTED"":1,""PRODUCT_CONSUMER_ABSENT"":1,""RUNTIME_PACKET_NOT_MATERIALIZED"":1,""SAMPLER_STATE_UNPROVEN"":1,""SCALAR_VECTOR_PACKING_UNRESOLVED"":1,""STAGE_INPUT_SEMANTICS_UNPROVEN"":1,""TEXTURE_REGISTER_SAMPLER_TOPOLOGY_UNMATERIALIZED"":1,""VERTEX_FACTORY_UNPROVEN"":1}",cf20b589cd61371903afed3c80b6667cc945731e1c3c8207370544a91056c8c4
material-program.f70455881d36f076d676e08ac2c94ec4b9df96af6d70377b6d4160e8007782c8,BLOCKED_PROGRAM_EVIDENCE,"{""programEvidenceId"":""program-evidence.3bafcc4f42e3566a8511bc93a3adc0cf30c410af40ad05820db0cc0f26a87d7a"",""programStatus"":""DXBC_FAMILY_REPRESENTATIVE_ONLY"",""sourceKind"":""BLOCKED_PROGRAM_EVIDENCE""}",[],"[""program-evidence.3bafcc4f42e3566a8511bc93a3adc0cf30c410af40ad05820db0cc0f26a87d7a""]","{""DXBC_FAMILY_REPRESENTATIVE_ONLY"":12}",NOT_ELIGIBLE_EVIDENCE_OPEN,[],[],OCCURRENCE_STATIC_PERMUTATION_REQUIRED,3,P3_EXTRACT_OCCURRENCE_STATIC_PERMUTATION,REPRESENTATIVE_DXBC_NOT_OCCURRENCE_EQUATION,FALSE,,,NOT_ELIGIBLE_EVIDENCE_OPEN,"[""ffa2f8a8fca4c73619660a6f731803f92f76262b9cf2fbb664bdb7bd1342e1ff""]",[],[],12,0,0,0,"{""LanceMaster"":12}","{""MESH"":12}","{""STANDALONE_MESH"":12}","{""alpha_two_sided_depth_read"":12}","{""DISABLED"":12}","{""NAMED_NATIVE_WIRE_ONLY_REQUIRES_COUNT_EXTENSION"":12}","{""RENDER_PROFILE_STATIC_CANDIDATE"":12}","{""RESOURCE_ONLY_NO_MATERIAL_VALUES"":12}","{""CARRIER"":48,""LAYOUT"":60,""PRODUCT"":12,""PROGRAM"":12,""STATE"":36}","{""COMPILED_DRAW_DISPATCH_UNPROVEN"":12,""COOKED_CARRIER_MISMATCH"":12,""CURRENT_PACKET_CAPACITY_EXCEEDED"":12,""OCCURRENCE_STATIC_PERMUTATION_NOT_EXTRACTED"":12,""OUTPUT_TOPOLOGY_MRT_UNPROVEN"":12,""PRODUCT_CONSUMER_ABSENT"":12,""RUNTIME_PACKET_NOT_MATERIALIZED"":12,""SAMPLER_STATE_UNPROVEN"":12,""SCALAR_VECTOR_PACKING_UNRESOLVED"":12,""SCENE_INPUTS_UNPROVEN"":12,""STAGE_INPUT_SEMANTICS_UNPROVEN"":12,""TEXTURE_REGISTER_SAMPLER_TOPOLOGY_UNMATERIALIZED"":12,""VERTEX_FACTORY_UNPROVEN"":12,""WPO_VERTEX_PROGRAM_UNPROVEN"":12}",e0aef807e1e05920f06735fd5b299ad23d56dd8b8764dff7bf8688591e0cafe1
material-program.f71e54ca64099b4c2d842063daa5a95e06024f160e4dd150ce0e8d102629bd95,BLOCKED_PROGRAM_EVIDENCE,"{""programEvidenceId"":""program-evidence.ccd9935d447139f5844f934d2799f7fcd2050776390e7eab89f5232a786e1d4c"",""programStatus"":""DXBC_FAMILY_REPRESENTATIVE_ONLY"",""sourceKind"":""BLOCKED_PROGRAM_EVIDENCE""}",[],"[""program-evidence.ccd9935d447139f5844f934d2799f7fcd2050776390e7eab89f5232a786e1d4c""]","{""DXBC_FAMILY_REPRESENTATIVE_ONLY"":2}",NOT_ELIGIBLE_EVIDENCE_OPEN,[],[],OCCURRENCE_STATIC_PERMUTATION_REQUIRED,3,P3_EXTRACT_OCCURRENCE_STATIC_PERMUTATION,REPRESENTATIVE_DXBC_NOT_OCCURRENCE_EQUATION,FALSE,,,NOT_ELIGIBLE_EVIDENCE_OPEN,"[""b3dafb298b246f0391bbf8371a8c4261d38b5d81744d2285ecd4b4094a5f98b1""]",[],[],2,0,0,0,"{""Warlord"":2}","{""SPRITE"":2}","{""LEGACY_STANDALONE_SPRITE"":2}","{""additive_two_sided_depth_read"":2}","{""DISABLED"":2}","{""NAMED_NATIVE_WIRE_ONLY_REQUIRES_COUNT_EXTENSION"":2}","{""RENDER_PROFILE_STATIC_CANDIDATE"":2}","{""RESOURCE_ONLY_NO_MATERIAL_VALUES"":2}","{""CARRIER"":4,""LAYOUT"":10,""PRODUCT"":2,""PROGRAM"":2,""STATE"":2}","{""COMPILED_DRAW_DISPATCH_UNPROVEN"":2,""CURRENT_PACKET_CAPACITY_EXCEEDED"":2,""OCCURRENCE_STATIC_PERMUTATION_NOT_EXTRACTED"":2,""PRODUCT_CONSUMER_ABSENT"":2,""RUNTIME_PACKET_NOT_MATERIALIZED"":2,""SAMPLER_STATE_UNPROVEN"":2,""SCALAR_VECTOR_PACKING_UNRESOLVED"":2,""STAGE_INPUT_SEMANTICS_UNPROVEN"":2,""TEXTURE_REGISTER_SAMPLER_TOPOLOGY_UNMATERIALIZED"":2,""VERTEX_FACTORY_UNPROVEN"":2}",acdac67bcf1ddd18dc55e274812cdac310ad11633e6b17280bcd06b3fcbe8bc7
material-program.f7380c4821d92165b7f93f8e4382e307fe8eb89f868bfbf5871597a282d130de,BLOCKED_PROGRAM_EVIDENCE,"{""programEvidenceId"":""program-evidence.0cf607ea2cb4b0fa25c9d363f8d844df94cb1e4116d2e0bc23659aed11acda99"",""programStatus"":""DXBC_FAMILY_REPRESENTATIVE_ONLY"",""sourceKind"":""BLOCKED_PROGRAM_EVIDENCE""}",[],"[""program-evidence.0cf607ea2cb4b0fa25c9d363f8d844df94cb1e4116d2e0bc23659aed11acda99""]","{""DXBC_FAMILY_REPRESENTATIVE_ONLY"":2}",NOT_ELIGIBLE_EVIDENCE_OPEN,[],[],OCCURRENCE_STATIC_PERMUTATION_REQUIRED,3,P3_EXTRACT_OCCURRENCE_STATIC_PERMUTATION,REPRESENTATIVE_DXBC_NOT_OCCURRENCE_EQUATION,FALSE,,,NOT_ELIGIBLE_EVIDENCE_OPEN,"[""3aa8222af79fe347ab20bfd1dd5ffacd6e1823bde1a7a13aad93316f2e180634""]",[],[],2,2,0,2,"{""Valtan"":2}","{""MESH"":2}","{""MESH_PARTICLE"":2}","{""alpha_one_sided_depth_read"":2}","{""ENABLED"":2}","{""NAMED_NATIVE_WIRE_ONLY_REQUIRES_COUNT_EXTENSION"":2}","{""RENDER_PROFILE_STATIC_CANDIDATE"":2}","{""SOURCE_VALUES_PRESENT_UNPACKED"":2}","{""CARRIER"":8,""LAYOUT"":10,""PROGRAM"":2,""STATE"":6}","{""COMPILED_DRAW_DISPATCH_UNPROVEN"":2,""COOKED_CARRIER_MISMATCH"":2,""CURRENT_PACKET_CAPACITY_EXCEEDED"":2,""OCCURRENCE_STATIC_PERMUTATION_NOT_EXTRACTED"":2,""OUTPUT_TOPOLOGY_MRT_UNPROVEN"":2,""RUNTIME_PACKET_NOT_MATERIALIZED"":2,""SAMPLER_STATE_UNPROVEN"":2,""SCALAR_VECTOR_PACKING_UNRESOLVED"":2,""SCENE_INPUTS_UNPROVEN"":2,""STAGE_INPUT_SEMANTICS_UNPROVEN"":2,""TEXTURE_REGISTER_SAMPLER_TOPOLOGY_UNMATERIALIZED"":2,""VERTEX_FACTORY_UNPROVEN"":2,""WPO_VERTEX_PROGRAM_UNPROVEN"":2}",4072f219b936129cdc641c9d970ff4dffb912f0ad8905344db0fd06d6af8b19e
material-program.f80119f3b4120249c2cc7d9aca20c657d996d06f507dcbe542ddfd2b25318a9f,BLOCKED_PROGRAM_EVIDENCE,"{""programEvidenceId"":""program-evidence.62860863ff75ae1ecac3f30b58211dfaa00823ebea15f10cd7e22e21c88e78a0"",""programStatus"":""DXBC_FAMILY_REPRESENTATIVE_ONLY"",""sourceKind"":""BLOCKED_PROGRAM_EVIDENCE""}",[],"[""program-evidence.62860863ff75ae1ecac3f30b58211dfaa00823ebea15f10cd7e22e21c88e78a0""]","{""DXBC_FAMILY_REPRESENTATIVE_ONLY"":4}",NOT_ELIGIBLE_EVIDENCE_OPEN,[],[],OCCURRENCE_STATIC_PERMUTATION_REQUIRED,3,P3_EXTRACT_OCCURRENCE_STATIC_PERMUTATION,REPRESENTATIVE_DXBC_NOT_OCCURRENCE_EQUATION,FALSE,,,NOT_ELIGIBLE_EVIDENCE_OPEN,"[""4f8d149d2e497bb481cb642e0d486d9560e14dca23359f568c4e6c5f272c3c5e""]",[],[],4,3,3,0,"{""DimensionMaster"":4}","{""MESH"":4}","{""MESH_PARTICLE"":4}","{""alpha_one_sided_depth_read"":4}","{""ENABLED"":4}","{""NAMED_NATIVE_WIRE_ONLY_REQUIRES_COUNT_EXTENSION"":4}","{""RENDER_PROFILE_STATIC_CANDIDATE"":4}","{""SOURCE_VALUES_PRESENT_UNPACKED"":4}","{""CARRIER"":16,""LAYOUT"":20,""PRODUCT"":1,""PROGRAM"":4,""STATE"":12}","{""COMPILED_DRAW_DISPATCH_UNPROVEN"":4,""COOKED_CARRIER_MISMATCH"":4,""CURRENT_PACKET_CAPACITY_EXCEEDED"":4,""OCCURRENCE_STATIC_PERMUTATION_NOT_EXTRACTED"":4,""OUTPUT_TOPOLOGY_MRT_UNPROVEN"":4,""PRODUCT_CONSUMER_ABSENT"":1,""RUNTIME_PACKET_NOT_MATERIALIZED"":4,""SAMPLER_STATE_UNPROVEN"":4,""SCALAR_VECTOR_PACKING_UNRESOLVED"":4,""SCENE_INPUTS_UNPROVEN"":4,""STAGE_INPUT_SEMANTICS_UNPROVEN"":4,""TEXTURE_REGISTER_SAMPLER_TOPOLOGY_UNMATERIALIZED"":4,""VERTEX_FACTORY_UNPROVEN"":4,""WPO_VERTEX_PROGRAM_UNPROVEN"":4}",c1fa8376444c83cd2d287bdf37a24093c08871c1b796b8c50e18976a851412ba
material-program.f87dbc06d1e3d23aafc41bb739da9a5dd1fd8f821038c6ef87ecd25057c4ddc8,BLOCKED_PROGRAM_EVIDENCE,"{""programEvidenceId"":""program-evidence.aa7aac8d77161c0392eb297a952d6474acf71388c66f7d491bfb52ab164b1111"",""programStatus"":""DXBC_FAMILY_REPRESENTATIVE_ONLY"",""sourceKind"":""BLOCKED_PROGRAM_EVIDENCE""}",[],"[""program-evidence.aa7aac8d77161c0392eb297a952d6474acf71388c66f7d491bfb52ab164b1111""]","{""DXBC_FAMILY_REPRESENTATIVE_ONLY"":1}",NOT_ELIGIBLE_EVIDENCE_OPEN,[],[],OCCURRENCE_STATIC_PERMUTATION_REQUIRED,3,P3_EXTRACT_OCCURRENCE_STATIC_PERMUTATION,REPRESENTATIVE_DXBC_NOT_OCCURRENCE_EQUATION,FALSE,,,NOT_ELIGIBLE_EVIDENCE_OPEN,"[""4f8d149d2e497bb481cb642e0d486d9560e14dca23359f568c4e6c5f272c3c5e""]",[],[],1,0,0,0,"{""DimensionMaster"":1}","{""SPRITE"":1}","{""SPRITE_PARTICLE"":1}","{""alpha_two_sided_depth_read"":1}","{""DISABLED"":1}","{""NAMED_NATIVE_WIRE_ONLY_REQUIRES_COUNT_EXTENSION"":1}","{""RENDER_PROFILE_STATIC_CANDIDATE"":1}","{""RESOURCE_ONLY_NO_MATERIAL_VALUES"":1}","{""CARRIER"":2,""LAYOUT"":5,""PRODUCT"":1,""PROGRAM"":1,""STATE"":3}","{""COMPILED_DRAW_DISPATCH_UNPROVEN"":1,""CURRENT_PACKET_CAPACITY_EXCEEDED"":1,""OCCURRENCE_STATIC_PERMUTATION_NOT_EXTRACTED"":1,""OUTPUT_TOPOLOGY_MRT_UNPROVEN"":1,""PRODUCT_CONSUMER_ABSENT"":1,""RUNTIME_PACKET_NOT_MATERIALIZED"":1,""SAMPLER_STATE_UNPROVEN"":1,""SCALAR_VECTOR_PACKING_UNRESOLVED"":1,""SCENE_INPUTS_UNPROVEN"":1,""STAGE_INPUT_SEMANTICS_UNPROVEN"":1,""TEXTURE_REGISTER_SAMPLER_TOPOLOGY_UNMATERIALIZED"":1,""VERTEX_FACTORY_UNPROVEN"":1}",b0fcfaf23aab1ef0a78ca5afa08894493d7079b42fabb0655c0bc030d169a4d6
material-program.f96a4c07e331509f19917137e96b498ccdf634295ba7972e7ac12a6413153d8c,BLOCKED_PROGRAM_EVIDENCE,"{""programEvidenceId"":""program-evidence.e282cfa98da6051ac55bf5ea491fde441871a9b176e5cb5c8edeae7bef4fd751"",""programStatus"":""DXBC_FAMILY_REPRESENTATIVE_ONLY"",""sourceKind"":""BLOCKED_PROGRAM_EVIDENCE""}",[],"[""program-evidence.e282cfa98da6051ac55bf5ea491fde441871a9b176e5cb5c8edeae7bef4fd751""]","{""DXBC_FAMILY_REPRESENTATIVE_ONLY"":8}",NOT_ELIGIBLE_EVIDENCE_OPEN,[],[],OCCURRENCE_STATIC_PERMUTATION_REQUIRED,3,P3_EXTRACT_OCCURRENCE_STATIC_PERMUTATION,REPRESENTATIVE_DXBC_NOT_OCCURRENCE_EQUATION,FALSE,,,NOT_ELIGIBLE_EVIDENCE_OPEN,"[""3aa8222af79fe347ab20bfd1dd5ffacd6e1823bde1a7a13aad93316f2e180634""]",[],[],8,0,0,0,"{""LanceMaster"":8}","{""MESH"":8}","{""STANDALONE_MESH"":8}","{""alpha_two_sided_depth_read"":8}","{""DISABLED"":8}","{""NAMED_NATIVE_WIRE_ONLY_REQUIRES_COUNT_EXTENSION"":8}","{""RENDER_PROFILE_STATIC_CANDIDATE"":8}","{""RESOURCE_ONLY_NO_MATERIAL_VALUES"":8}","{""CARRIER"":32,""LAYOUT"":40,""PRODUCT"":8,""PROGRAM"":8,""STATE"":24}","{""COMPILED_DRAW_DISPATCH_UNPROVEN"":8,""COOKED_CARRIER_MISMATCH"":8,""CURRENT_PACKET_CAPACITY_EXCEEDED"":8,""OCCURRENCE_STATIC_PERMUTATION_NOT_EXTRACTED"":8,""OUTPUT_TOPOLOGY_MRT_UNPROVEN"":8,""PRODUCT_CONSUMER_ABSENT"":8,""RUNTIME_PACKET_NOT_MATERIALIZED"":8,""SAMPLER_STATE_UNPROVEN"":8,""SCALAR_VECTOR_PACKING_UNRESOLVED"":8,""SCENE_INPUTS_UNPROVEN"":8,""STAGE_INPUT_SEMANTICS_UNPROVEN"":8,""TEXTURE_REGISTER_SAMPLER_TOPOLOGY_UNMATERIALIZED"":8,""VERTEX_FACTORY_UNPROVEN"":8,""WPO_VERTEX_PROGRAM_UNPROVEN"":8}",955bddf3554622c683588775ef02a1d2a86c7dfe783b3faeb4cae2971cbc473a
material-program.f9acdbd8701fe588c93b0bb8174d9927555cf2e207617b70adb91abc661d561c,BLOCKED_PROGRAM_EVIDENCE,"{""programEvidenceId"":""program-evidence.de3c07f786af300e109d65d6cb2a48c706cac9574757c7361690d5755dc449bf"",""programStatus"":""DXBC_FAMILY_REPRESENTATIVE_ONLY"",""sourceKind"":""BLOCKED_PROGRAM_EVIDENCE""}",[],"[""program-evidence.de3c07f786af300e109d65d6cb2a48c706cac9574757c7361690d5755dc449bf""]","{""DXBC_FAMILY_REPRESENTATIVE_ONLY"":1}",NOT_ELIGIBLE_EVIDENCE_OPEN,[],[],OCCURRENCE_STATIC_PERMUTATION_REQUIRED,3,P3_EXTRACT_OCCURRENCE_STATIC_PERMUTATION,REPRESENTATIVE_DXBC_NOT_OCCURRENCE_EQUATION,FALSE,,,NOT_ELIGIBLE_EVIDENCE_OPEN,"[""23075068f3f532aa89921062a9ada2e4033f5d8d7f3832e3cc6adcc17e9aa068""]",[],[],1,0,0,0,"{""DimensionMaster"":1}","{""SPRITE"":1}","{""SPRITE_PARTICLE"":1}","{""additive_two_sided_depth_read"":1}","{""ENABLED"":1}","{""NAMED_NATIVE_WIRE_ONLY_WITHIN_COUNT_CAPS"":1}","{""RENDER_PROFILE_STATIC_CANDIDATE"":1}","{""SOURCE_VALUES_PRESENT_UNPACKED"":1}","{""CARRIER"":2,""LAYOUT"":4,""PRODUCT"":1,""PROGRAM"":1,""STATE"":1}","{""COMPILED_DRAW_DISPATCH_UNPROVEN"":1,""OCCURRENCE_STATIC_PERMUTATION_NOT_EXTRACTED"":1,""PRODUCT_CONSUMER_ABSENT"":1,""RUNTIME_PACKET_NOT_MATERIALIZED"":1,""SAMPLER_STATE_UNPROVEN"":1,""SCALAR_VECTOR_PACKING_UNRESOLVED"":1,""STAGE_INPUT_SEMANTICS_UNPROVEN"":1,""TEXTURE_REGISTER_SAMPLER_TOPOLOGY_UNMATERIALIZED"":1,""VERTEX_FACTORY_UNPROVEN"":1}",9450d8166ec60f796d2bcd12b2775327ee1bbf8188addae4b7a4f83481e3a76d
